"Player_Name","Role_Desc","Player_team","Opposit_Team","is_manofThematch","pscore","City_Name"
"KA Pollard","Player","Mumbai Indians","Chennai Super Kings","0","1","Mumbai Indians"
"PA Patel","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"ML Hayden","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"SK Raina","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"S Badrinath","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"JA Morkel","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"M Muralitharan","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"L Balaji","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"SB Jakati","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"NLTC Perera","Player","Chennai Super Kings","Mumbai Indians","0","0","Mumbai Indians"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"Y Venugopal Rao","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"VVS Laxman","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"A Symonds","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"RG Sharma","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"RP Singh","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"HH Gibbs","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"PP Ojha","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"TL Suman","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"R Sharma","Player","Deccan Chargers","Rajasthan Royals","0","0","Rajasthan Royals"
"YK Pathan","Player","Rajasthan Royals","Deccan Chargers","1","0","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Deccan Chargers","0","3","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Deccan Chargers","0","0","Rajasthan Royals"
"NV Ojha","Keeper","Rajasthan Royals","Deccan Chargers","0","0","Rajasthan Royals"
"AA Jhunjhunwala","Player","Rajasthan Royals","Deccan Chargers","0","0","Rajasthan Royals"
"SW Tait","Player","Rajasthan Royals","Deccan Chargers","0","0","Rajasthan Royals"
"K Goel","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"KC Sangakkara","CaptainKeeper","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"Yuvraj Singh","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"IK Pathan","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"DPMD Jayawardene","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"B Lee","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"RS Bopara","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"MS Bisla","Player","Kings XI Punjab","Kolkata Knight Riders","0","1","Kings XI Punjab"
"SC Ganguly","Captain","Kolkata Knight Riders","Kings XI Punjab","0","3","Kings XI Punjab"
"DJ Hussey","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"WP Saha","Keeper","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"AB Agarkar","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"MK Tiwary","Player","Kolkata Knight Riders","Kings XI Punjab","1","0","Kings XI Punjab"
"AB Dinda","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"Iqbal Abdulla","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"CH Gayle","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"AD Mathews","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"Mandeep Singh","Player","Kolkata Knight Riders","Kings XI Punjab","0","0","Kings XI Punjab"
"V Sehwag","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"KD Karthik","CaptainKeeper","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AB de Villiers","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"PJ Sangwan","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"A Mishra","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"M Manhas","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"DA Warner","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"DP Nannes","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"UT Yadav","Player","Delhi Daredevils","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"KM Jadhav","Player","Delhi Daredevils","Royal Challengers Bangalore","1","0","Royal Challengers Bangalore"
"R Dravid","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"V Kohli","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"JH Kallis","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"MV Boucher","Keeper","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"P Kumar","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"RV Uthappa","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"DW Steyn","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"MK Pandey","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"A Kumble","Captain","Royal Challengers Bangalore","Delhi Daredevils","0","4","Royal Challengers Bangalore"
"EJG Morgan","Player","Royal Challengers Bangalore","Delhi Daredevils","0","1","Royal Challengers Bangalore"
"ML Hayden","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"SK Raina","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"S Badrinath","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"JA Morkel","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"M Muralitharan","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"M Vijay","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"SB Jakati","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"YK Pathan","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Chennai Super Kings","0","3","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"NV Ojha","Keeper","Rajasthan Royals","Chennai Super Kings","1","0","Rajasthan Royals"
"AA Jhunjhunwala","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"SW Tait","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"Y Venugopal Rao","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"A Symonds","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"RG Sharma","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"RP Singh","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"HH Gibbs","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"PP Ojha","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"TL Suman","Player","Deccan Chargers","Mumbai Indians","0","0","Deccan Chargers"
"Z Khan","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"S Dhawan","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"Harbhajan Singh","Player","Mumbai Indians","Deccan Chargers","1","1","Deccan Chargers"
"DJ Bravo","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"SS Tiwary","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"SR Tendulkar","Captain","Mumbai Indians","Deccan Chargers","0","4","Deccan Chargers"
"SL Malinga","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"AT Rayudu","Keeper","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"R Sathish","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"KA Pollard","Player","Mumbai Indians","Deccan Chargers","0","1","Deccan Chargers"
"G Gambhir","Captain","Delhi Daredevils","Kolkata Knight Riders","0","4","Delhi Daredevils"
"V Sehwag","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"KD Karthik","Keeper","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"R Bhatia","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"A Mishra","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"DA Warner","Player","Delhi Daredevils","Kolkata Knight Riders","1","1","Delhi Daredevils"
"DP Nannes","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"UT Yadav","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"KM Jadhav","Player","Delhi Daredevils","Kolkata Knight Riders","0","1","Delhi Daredevils"
"SC Ganguly","Captain","Kolkata Knight Riders","Delhi Daredevils","0","3","Delhi Daredevils"
"DJ Hussey","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"WP Saha","Keeper","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"AB Agarkar","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"M Kartik","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"I Sharma","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"MK Tiwary","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"CH Gayle","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"AD Mathews","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"Mandeep Singh","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Delhi Daredevils"
"Z Khan","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"S Dhawan","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"DJ Bravo","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"SS Tiwary","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"SR Tendulkar","Captain","Mumbai Indians","Kings XI Punjab","0","4","Mumbai Indians"
"SL Malinga","Player","Mumbai Indians","Kings XI Punjab","1","1","Mumbai Indians"
"AT Rayudu","Keeper","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"R Sathish","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"KA Pollard","Player","Mumbai Indians","Kings XI Punjab","0","1","Mumbai Indians"
"K Goel","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"Yuvraj Singh","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"IK Pathan","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"DPMD Jayawardene","Captain","Kings XI Punjab","Mumbai Indians","0","3","Mumbai Indians"
"B Lee","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"PP Chawla","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"SE Marsh","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"RS Bopara","Player","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"MS Bisla","Keeper","Kings XI Punjab","Mumbai Indians","0","0","Mumbai Indians"
"ML Hayden","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"MS Gony","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"M Muralitharan","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Royal Challengers Bangalore","1","1","Chennai Super Kings"
"SB Jakati","Player","Chennai Super Kings","Royal Challengers Bangalore","0","1","Chennai Super Kings"
"R Dravid","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"V Kohli","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"JH Kallis","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"CL White","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"P Kumar","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"DW Steyn","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"MK Pandey","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"A Kumble","Captain","Royal Challengers Bangalore","Chennai Super Kings","0","3","Chennai Super Kings"
"KP Pietersen","Player","Royal Challengers Bangalore","Chennai Super Kings","0","0","Chennai Super Kings"
"G Gambhir","Captain","Delhi Daredevils","Rajasthan Royals","0","4","Delhi Daredevils"
"V Sehwag","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"KD Karthik","Keeper","Delhi Daredevils","Rajasthan Royals","1","1","Delhi Daredevils"
"MF Maharoof","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"A Mishra","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"DA Warner","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"UT Yadav","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"KM Jadhav","Player","Delhi Daredevils","Rajasthan Royals","0","1","Delhi Daredevils"
"YK Pathan","Player","Rajasthan Royals","Delhi Daredevils","0","0","Delhi Daredevils"
"SK Warne","Captain","Rajasthan Royals","Delhi Daredevils","0","3","Delhi Daredevils"
"SK Trivedi","Player","Rajasthan Royals","Delhi Daredevils","0","0","Delhi Daredevils"
"NV Ojha","Keeper","Rajasthan Royals","Delhi Daredevils","0","0","Delhi Daredevils"
"AA Jhunjhunwala","Player","Rajasthan Royals","Delhi Daredevils","0","0","Delhi Daredevils"
"SW Tait","Player","Rajasthan Royals","Delhi Daredevils","0","0","Delhi Daredevils"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"Y Venugopal Rao","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"A Symonds","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"RG Sharma","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"HH Gibbs","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"PP Ojha","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"TL Suman","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"Harmeet Singh","Player","Deccan Chargers","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"SC Ganguly","Captain","Kolkata Knight Riders","Deccan Chargers","1","4","Kolkata Knight Riders"
"DJ Hussey","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"WP Saha","Keeper","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"AB Agarkar","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"M Kartik","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"MK Tiwary","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"CH Gayle","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"AD Mathews","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"CA Pujara","Player","Kolkata Knight Riders","Deccan Chargers","0","1","Kolkata Knight Riders"
"KC Sangakkara","CaptainKeeper","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"Yuvraj Singh","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"IK Pathan","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"B Lee","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"S Sreesanth","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"SE Marsh","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"RS Bopara","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"MS Bisla","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"Bipul Sharma","Player","Kings XI Punjab","Royal Challengers Bangalore","0","1","Kings XI Punjab"
"R Dravid","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"V Kohli","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"JH Kallis","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"CL White","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"P Kumar","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"DW Steyn","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"MK Pandey","Player","Royal Challengers Bangalore","Kings XI Punjab","0","0","Kings XI Punjab"
"A Kumble","Captain","Royal Challengers Bangalore","Kings XI Punjab","0","3","Kings XI Punjab"
"KP Pietersen","Player","Royal Challengers Bangalore","Kings XI Punjab","1","0","Kings XI Punjab"
"ML Hayden","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"JA Morkel","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"M Muralitharan","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"S Anirudha","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Rajasthan Royals","1","1","Chennai Super Kings"
"SB Jakati","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"DE Bollinger","Player","Chennai Super Kings","Rajasthan Royals","0","1","Chennai Super Kings"
"YK Pathan","Player","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"SR Watson","Player","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"SK Warne","Captain","Rajasthan Royals","Chennai Super Kings","0","3","Chennai Super Kings"
"AS Raut","Player","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"NV Ojha","Keeper","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"AA Jhunjhunwala","Player","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"SW Tait","Player","Rajasthan Royals","Chennai Super Kings","0","0","Chennai Super Kings"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"VVS Laxman","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"A Symonds","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"RG Sharma","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"HH Gibbs","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"PP Ojha","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"TL Suman","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"RJ Harris","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"R Sharma","Player","Deccan Chargers","Mumbai Indians","0","0","Mumbai Indians"
"Z Khan","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"S Dhawan","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"Harbhajan Singh","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"DJ Bravo","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"SS Tiwary","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"SR Tendulkar","Captain","Mumbai Indians","Deccan Chargers","0","4","Mumbai Indians"
"SL Malinga","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"AT Rayudu","Keeper","Mumbai Indians","Deccan Chargers","1","1","Mumbai Indians"
"R Sathish","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"KA Pollard","Player","Mumbai Indians","Deccan Chargers","0","1","Mumbai Indians"
"KC Sangakkara","Captain","Kings XI Punjab","Kolkata Knight Riders","0","3","Kolkata Knight Riders"
"Yuvraj Singh","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"IK Pathan","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"DPMD Jayawardene","Player","Kings XI Punjab","Kolkata Knight Riders","1","0","Kolkata Knight Riders"
"PP Chawla","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"RR Powar","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"RS Bopara","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"MS Bisla","Keeper","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"Bipul Sharma","Player","Kings XI Punjab","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"SC Ganguly","Captain","Kolkata Knight Riders","Kings XI Punjab","0","4","Kolkata Knight Riders"
"DJ Hussey","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"WP Saha","Keeper","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"AB Agarkar","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"M Kartik","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"MK Tiwary","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"CH Gayle","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"AD Mathews","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"CA Pujara","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"JD Unadkat","Player","Kolkata Knight Riders","Kings XI Punjab","0","1","Kolkata Knight Riders"
"G Gambhir","Captain","Delhi Daredevils","Royal Challengers Bangalore","0","4","Delhi Daredevils"
"V Sehwag","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"KD Karthik","Keeper","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"R Bhatia","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"MF Maharoof","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"PJ Sangwan","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"A Mishra","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"DL Vettori","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"DA Warner","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"KM Jadhav","Player","Delhi Daredevils","Royal Challengers Bangalore","0","1","Delhi Daredevils"
"R Dravid","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"V Kohli","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"JH Kallis","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"CL White","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"LRPL Taylor","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"A Kumble","Captain","Royal Challengers Bangalore","Delhi Daredevils","0","3","Delhi Daredevils"
"KP Pietersen","Player","Royal Challengers Bangalore","Delhi Daredevils","0","0","Delhi Daredevils"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"VVS Laxman","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"A Symonds","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"RG Sharma","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"RP Singh","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"PP Ojha","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"DR Smith","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"RJ Harris","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
